Raul_Oliver,58,11:05:05
Raul_Oliver,59,12:05:05
Raul_Oliver,60,13:05:05
Raul_Oliver,61,14:05:05
Raul_Oliver,62,15:05:05
Raul_Oliver,63,16:05:05
Raul_Oliver,64,17:05:05
Raul_Oliver,65,18:05:05
Raul_Oliver,66,19:05:05
Raul_Oliver,67,20:05:05
Raul_Oliver,68,21:05:05
Raul_Oliver,69,22:05:05
Raul_Oliver,70,23:05:05
Raul_Oliver,71,0:05:05
Raul_Oliver,72,1:05:05
Raul_Oliver,73,2:05:05
Raul_Oliver,74,3:05:05
Raul_Oliver,75,4:05:05
Raul_Oliver,76,5:05:05
Raul_Oliver,77,6:05:05
Raul_Oliver,78,7:05:05
Raul_Oliver,79,8:05:05
Raul_Oliver,80,9:05:05
Raul_Oliver,81,10:05:05
Raul_Oliver,82,11:05:05
Raul_Oliver,83,12:05:05
Raul_Oliver,84,13:05:05
Raul_Oliver,85,14:05:05
Raul_Oliver,86,15:05:05
Raul_Oliver,87,16:05:05
Raul_Oliver,88,17:05:05
Raul_Oliver,89,18:05:05
Raul_Oliver,90,19:05:05
Raul_Oliver,91,20:05:05
Raul_Oliver,92,21:05:05
Raul_Oliver,93,22:05:05
Raul_Oliver,94,23:05:05
Raul_Oliver,95,0:05:05
Raul_Oliver,96,1:05:05
Raul_Oliver,97,2:05:05
Raul_Oliver,98,3:05:05
Raul_Oliver,99,4:05:05
Raul_Oliver,100,5:05:05
Raul_Oliver,101,6:05:05
Raul_Oliver,102,7:05:05
Raul_Oliver,103,8:05:05
Raul_Oliver,104,9:05:05
Raul_Oliver,105,10:05:05
Raul_Oliver,106,11:05:05
Raul_Oliver,107,12:05:05
Raul_Oliver,108,13:05:05
Raul_Oliver,109,14:05:05
Raul_Oliver,110,15:05:05
Raul_Oliver,111,16:05:05
Raul_Oliver,112,17:05:05
Raul_Oliver,113,18:05:05
Raul_Oliver,114,19:05:05
Raul_Oliver,115,20:05:05
Raul_Oliver,116,21:05:05
Raul_Oliver,117,22:05:05
Raul_Oliver,118,23:05:05
Raul_Oliver,119,0:05:05
Raul_Oliver,120,1:05:05
Raul_Oliver,121,2:05:05
Raul_Oliver,122,3:05:05
Raul_Oliver,123,4:05:05
Raul_Oliver,124,5:05:05
Raul_Oliver,125,6:05:05
Raul_Oliver,126,7:05:05
Raul_Oliver,127,8:05:05
Raul_Oliver,128,9:05:05
Raul_Oliver,129,10:05:05
Raul_Oliver,130,11:05:05
Raul_Oliver,131,12:05:05
Raul_Oliver,132,13:05:05
Raul_Oliver,133,14:05:05
Raul_Oliver,134,15:05:05
Raul_Oliver,135,16:05:05
Raul_Oliver,136,17:05:05
Raul_Oliver,137,18:05:05
Raul_Oliver,138,19:05:05
Raul_Oliver,139,20:05:05
Raul_Oliver,140,21:05:05
Raul_Oliver,141,22:05:05
Raul_Oliver,142,23:05:05
Raul_Oliver,143,0:05:05
Raul_Oliver,144,1:05:05
Raul_Oliver,145,2:05:05
Raul_Oliver,146,3:05:05
Raul_Oliver,147,4:05:05
Raul_Oliver,148,5:05:05
Raul_Oliver,149,6:05:05
Raul_Oliver,150,7:05:05
Raul_Oliver,151,8:05:05
Raul_Oliver,152,9:05:05
Raul_Oliver,153,10:05:05
Raul_Oliver,154,11:05:05
Raul_Oliver,155,12:05:05
Raul_Oliver,156,13:05:05
Raul_Oliver,157,14:05:05
Raul_Oliver,158,15:05:05
Raul_Oliver,159,16:05:05
Raul_Oliver,160,17:05:05
Raul_Oliver,161,18:05:05
Raul_Oliver,162,19:05:05
Raul_Oliver,163,20:05:05
Raul_Oliver,164,21:05:05
Raul_Oliver,165,22:05:05
Raul_Oliver,166,23:05:05
Raul_Oliver,167,0:05:05
Raul_Oliver,168,1:05:05
Raul_Oliver,169,2:05:05
Raul_Oliver,170,3:05:05
Raul_Oliver,171,4:05:05
Raul_Oliver,172,5:05:05
Raul_Oliver,173,6:05:05
Raul_Oliver,174,7:05:05
Raul_Oliver,175,8:05:05
Raul_Oliver,176,9:05:05
Raul_Oliver,177,10:05:05
Raul_Oliver,178,11:05:05
Raul_Oliver,179,12:05:05
Raul_Oliver,180,13:05:05
Raul_Oliver,181,14:05:05
Raul_Oliver,182,15:05:05
Raul_Oliver,183,16:05:05
Raul_Oliver,184,17:05:05
Raul_Oliver,185,18:05:05
Raul_Oliver,186,19:05:05
Raul_Oliver,187,20:05:05
Raul_Oliver,188,21:05:05
Raul_Oliver,189,22:05:05
Raul_Oliver,190,23:05:05
Raul_Oliver,191,0:05:05
Raul_Oliver,192,1:05:05
Raul_Oliver,193,2:05:05
Raul_Oliver,194,3:05:05
Raul_Oliver,195,4:05:05
Raul_Oliver,196,5:05:05
Raul_Oliver,197,6:05:05
Raul_Oliver,198,7:05:05
Raul_Oliver,199,8:05:05
Raul_Oliver,200,9:05:05
Raul_Oliver,201,10:05:05
Raul_Oliver,202,11:05:05
Raul_Oliver,203,12:05:05
Raul_Oliver,204,13:05:05
Raul_Oliver,205,14:05:05
Raul_Oliver,206,15:05:05
Raul_Oliver,207,16:05:05
Raul_Oliver,208,17:05:05
Raul_Oliver,209,18:05:05
Raul_Oliver,210,19:05:05
Raul_Oliver,211,20:05:05
Raul_Oliver,212,21:05:05
Raul_Oliver,213,22:05:05
Raul_Oliver,214,23:05:05
Raul_Oliver,215,0:05:05
Raul_Oliver,216,1:05:05
Raul_Oliver,217,2:05:05
Raul_Oliver,218,3:05:05
Raul_Oliver,219,4:05:05
Raul_Oliver,220,5:05:05
Raul_Oliver,221,6:05:05
Raul_Oliver,222,7:05:05
Raul_Oliver,223,8:05:05
Raul_Oliver,224,9:05:05
Raul_Oliver,225,10:05:05
Raul_Oliver,226,11:05:05
Raul_Oliver,227,12:05:05
Raul_Oliver,228,13:05:05
Raul_Oliver,229,14:05:05
Raul_Oliver,230,15:05:05
Raul_Oliver,231,16:05:05
Raul_Oliver,232,17:05:05
Raul_Oliver,233,18:05:05
Raul_Oliver,234,19:05:05
Raul_Oliver,235,20:05:05
Raul_Oliver,236,21:05:05
Raul_Oliver,237,22:05:05
Raul_Oliver,238,23:05:05
Raul_Oliver,239,0:05:05
Raul_Oliver,240,1:05:05
Raul_Oliver,241,2:05:05
Raul_Oliver,242,3:05:05
Raul_Oliver,243,4:05:05
Raul_Oliver,244,5:05:05
Raul_Oliver,245,6:05:05
Raul_Oliver,246,7:05:05
Raul_Oliver,247,8:05:05
Raul_Oliver,248,9:05:05
Raul_Oliver,249,10:05:05
Raul_Oliver,250,11:05:05
Raul_Oliver,251,12:05:05
Raul_Oliver,252,13:05:05
Raul_Oliver,253,14:05:05
Raul_Oliver,254,15:05:05
Raul_Oliver,255,16:05:05
Raul_Oliver,256,17:05:05
Raul_Oliver,257,18:05:05
Raul_Oliver,258,19:05:05
Raul_Oliver,259,20:05:05
Raul_Oliver,260,21:05:05
Raul_Oliver,261,22:05:05
Raul_Oliver,262,23:05:05
Raul_Oliver,263,0:05:05
Raul_Oliver,264,1:05:05
Raul_Oliver,265,2:05:05
Raul_Oliver,266,3:05:05
Raul_Oliver,267,4:05:05
Raul_Oliver,268,5:05:05
Raul_Oliver,269,6:05:05
Raul_Oliver,270,7:05:05
Raul_Oliver,271,8:05:05
Raul_Oliver,272,9:05:05
Raul_Oliver,273,10:05:05
Raul_Oliver,274,11:05:05
Raul_Oliver,275,12:05:05
Raul_Oliver,276,13:05:05
Raul_Oliver,277,14:05:05
Raul_Oliver,278,15:05:05
Raul_Oliver,279,16:05:05
Raul_Oliver,280,17:05:05
Raul_Oliver,281,18:05:05
Raul_Oliver,282,19:05:05
Raul_Oliver,283,20:05:05
Raul_Oliver,284,21:05:05
Raul_Oliver,285,22:05:05
Raul_Oliver,286,23:05:05
Raul_Oliver,287,0:05:05
Raul_Oliver,288,1:05:05
Raul_Oliver,289,2:05:05
Raul_Oliver,290,3:05:05
Raul_Oliver,291,4:05:05
Raul_Oliver,292,5:05:05
Raul_Oliver,293,6:05:05
Raul_Oliver,294,7:05:05
Raul_Oliver,295,8:05:05
Raul_Oliver,296,9:05:05
Raul_Oliver,297,10:05:05
Raul_Oliver,298,11:05:05
Raul_Oliver,299,12:05:05
Raul_Oliver,300,13:05:05
Raul_Oliver,301,14:05:05
Raul_Oliver,302,15:05:05
Raul_Oliver,303,16:05:05
Raul_Oliver,304,17:05:05
Raul_Oliver,305,18:05:05
Raul_Oliver,306,19:05:05
Raul_Oliver,307,20:05:05
Raul_Oliver,308,21:05:05
Raul_Oliver,309,22:05:05
Raul_Oliver,310,23:05:05
Raul_Oliver,311,0:05:05
Raul_Oliver,312,1:05:05
Raul_Oliver,313,2:05:05
Raul_Oliver,314,3:05:05
Raul_Oliver,315,4:05:05
Raul_Oliver,316,5:05:05
Raul_Oliver,317,6:05:05
Raul_Oliver,318,7:05:05
Raul_Oliver,319,8:05:05
Raul_Oliver,320,9:05:05
Raul_Oliver,321,10:05:05
Raul_Oliver,322,11:05:05
Raul_Oliver,323,12:05:05
Raul_Oliver,324,13:05:05
Raul_Oliver,325,14:05:05
Raul_Oliver,326,15:05:05
Raul_Oliver,327,16:05:05
Raul_Oliver,328,17:05:05
Raul_Oliver,329,18:05:05
Raul_Oliver,330,19:05:05
Raul_Oliver,331,20:05:05
Raul_Oliver,332,21:05:05
Raul_Oliver,333,22:05:05
